timestamp, memory.used [MiB], memory.total [MiB], utilization.gpu [%], utilization.memory [%], power.draw [W], clocks.current.sm [MHz], temperature.gpu
2026/09/09 12:43:41.254, 20874, 24467, 100, 87, 145.00, 1905, 67
2026/09/09 12:43:42.254, 20874, 24467, 100, 87, 144.99, 1912, 67
2026/09/09 12:43:43.254, 20874, 24467, 100, 87, 144.99, 1905, 67
2026/09/09 12:43:44.255, 20874, 24467, 100, 87, 145.00, 1762, 68
2026/09/09 12:43:45.255, 20874, 24467, 100, 74, 145.00, 1665, 68
2026/09/09 12:43:46.255, 20874, 24467, 100, 87, 144.99, 1912, 67
2026/09/09 12:43:47.256, 20874, 24467, 100, 87, 145.00, 1912, 67
2026/09/09 12:43:48.256, 20874, 24467, 100, 87, 144.97, 1920, 67
2026/09/09 12:43:49.256, 20874, 24467, 100, 87, 145.00, 1920, 67
2026/09/09 12:43:50.257, 20874, 24467, 100, 86, 144.99, 1912, 67
2026/09/09 12:43:51.257, 20874, 24467, 100, 86, 144.99, 1920, 67
2026/09/09 12:43:52.257, 20874, 24467, 100, 87, 145.01, 1920, 67
2026/09/09 12:43:53.257, 20874, 24467, 100, 87, 145.03, 1680, 68
2026/09/09 12:43:54.258, 20874, 24467, 100, 72, 145.00, 1657, 67
2026/09/09 12:43:55.258, 20874, 24467, 100, 87, 144.95, 1920, 67
2026/09/09 12:43:56.259, 20874, 24467, 100, 86, 145.02, 1920, 67
2026/09/09 12:43:57.259, 20874, 24467, 100, 86, 144.99, 1920, 67
2026/09/09 12:43:58.259, 20874, 24467, 100, 86, 144.99, 1927, 67
2026/09/09 12:43:59.260, 20874, 24467, 100, 86, 144.99, 1920, 67
2026/09/09 12:44:00.260, 20874, 24467, 100, 86, 144.98, 1927, 67
2026/09/09 12:44:01.260, 20874, 24467, 100, 86, 145.01, 1920, 67
2026/09/09 12:44:02.261, 20874, 24467, 100, 73, 145.01, 1650, 67
2026/09/09 12:44:03.261, 20874, 24467, 100, 80, 144.97, 1920, 67
2026/09/09 12:44:04.261, 20874, 24467, 100, 86, 144.99, 1920, 67
2026/09/09 12:44:05.262, 20874, 24467, 100, 86, 144.99, 1935, 67
2026/09/09 12:44:06.262, 20874, 24467, 100, 84, 144.99, 1935, 67
2026/09/09 12:44:07.262, 20874, 24467, 100, 84, 144.99, 1935, 67
2026/09/09 12:44:08.263, 20874, 24467, 100, 84, 144.99, 1942, 67
2026/09/09 12:44:09.263, 20874, 24467, 100, 84, 145.00, 1942, 67
2026/09/09 12:44:10.263, 20874, 24467, 100, 73, 145.05, 1650, 67
2026/09/09 12:44:11.264, 20874, 24467, 100, 90, 144.97, 1927, 67
2026/09/09 12:44:12.264, 20874, 24467, 100, 85, 144.98, 1927, 67
2026/09/09 12:44:13.265, 20874, 24467, 100, 84, 144.98, 1935, 67
2026/09/09 12:44:14.265, 20874, 24467, 100, 84, 145.03, 1830, 67
2026/09/09 12:44:15.265, 20874, 24467, 100, 92, 145.00, 1837, 67
2026/09/09 12:44:16.266, 20874, 24467, 100, 92, 145.00, 1837, 67
2026/09/09 12:44:17.266, 20874, 24467, 100, 92, 145.00, 1650, 67
2026/09/09 12:44:18.266, 20874, 24467, 100, 83, 145.00, 1830, 67
2026/09/09 12:44:19.267, 20874, 24467, 100, 92, 144.99, 1837, 67
2026/09/09 12:44:20.267, 20874, 24467, 100, 92, 145.00, 1702, 68
2026/09/09 12:44:21.267, 20874, 24467, 100, 72, 145.00, 1642, 68
2026/09/09 12:44:22.268, 20874, 24467, 100, 71, 144.99, 1672, 68
2026/09/09 12:44:23.268, 20874, 24467, 100, 74, 145.00, 1740, 68
2026/09/09 12:44:24.268, 20874, 24467, 100, 71, 145.00, 1657, 69
2026/09/09 12:44:25.269, 20874, 24467, 100, 73, 144.99, 1680, 68
2026/09/09 12:44:26.269, 20874, 24467, 100, 73, 144.99, 1635, 68
2026/09/09 12:44:27.269, 20874, 24467, 100, 71, 145.01, 1665, 68
2026/09/09 12:44:28.270, 20874, 24467, 100, 71, 145.00, 1680, 68
2026/09/09 12:44:29.270, 20874, 24467, 100, 73, 144.99, 1635, 68
2026/09/09 12:44:30.271, 20874, 24467, 100, 71, 145.00, 1665, 68
2026/09/09 12:44:31.271, 20874, 24467, 100, 72, 144.99, 1672, 68
2026/09/09 12:44:32.271, 20874, 24467, 100, 73, 145.00, 1642, 68
2026/09/09 12:44:33.272, 20874, 24467, 100, 71, 145.00, 1672, 68
2026/09/09 12:44:34.272, 20874, 24467, 100, 73, 144.99, 1665, 69
2026/09/09 12:44:35.272, 20874, 24467, 100, 72, 145.00, 1642, 68
2026/09/09 12:44:36.273, 20874, 24467, 100, 72, 144.99, 1672, 68
2026/09/09 12:44:37.273, 20874, 24467, 100, 73, 144.99, 1665, 69
2026/09/09 12:44:38.273, 20874, 24467, 100, 72, 144.99, 1650, 68
2026/09/09 12:44:39.274, 20874, 24467, 100, 71, 145.01, 1680, 68
2026/09/09 12:44:40.274, 20874, 24467, 100, 71, 144.99, 1657, 68
2026/09/09 12:44:41.274, 20874, 24467, 100, 70, 145.00, 1650, 68
2026/09/09 12:44:42.275, 20874, 24467, 100, 72, 145.00, 1680, 68
2026/09/09 12:44:43.275, 20874, 24467, 100, 71, 144.99, 1650, 68
2026/09/09 12:44:44.275, 20874, 24467, 100, 70, 145.00, 1650, 68
2026/09/09 12:44:45.276, 20874, 24467, 100, 71, 144.99, 1687, 68
2026/09/09 12:44:46.276, 20874, 24467, 100, 72, 145.00, 1642, 68
2026/09/09 12:44:47.276, 20874, 24467, 100, 72, 145.00, 1657, 68
2026/09/09 12:44:48.277, 20874, 24467, 100, 73, 144.99, 1687, 68
2026/09/09 12:44:49.277, 20874, 24467, 100, 71, 145.00, 1635, 68
2026/09/09 12:44:50.277, 20874, 24467, 100, 72, 144.99, 1657, 68
2026/09/09 12:44:51.278, 20874, 24467, 100, 72, 145.00, 1687, 68
2026/09/09 12:44:52.278, 20874, 24467, 100, 72, 144.99, 1635, 68
2026/09/09 12:44:53.278, 20874, 24467, 100, 71, 145.00, 1657, 68
2026/09/09 12:44:54.279, 20874, 24467, 100, 73, 145.00, 1680, 69
2026/09/09 12:44:55.279, 20874, 24467, 100, 73, 145.00, 1635, 69
2026/09/09 12:44:56.279, 20874, 24467, 100, 70, 144.99, 1657, 69
2026/09/09 12:44:57.280, 20874, 24467, 100, 72, 145.00, 1672, 68
2026/09/09 12:44:58.280, 20874, 24467, 100, 71, 144.99, 1635, 68
2026/09/09 12:44:59.280, 20874, 24467, 100, 72, 144.99, 1665, 68
2026/09/09 12:45:00.281, 20874, 24467, 100, 71, 145.00, 1672, 68
2026/09/09 12:45:01.281, 20874, 24467, 100, 72, 145.01, 1665, 69
2026/09/09 12:45:02.281, 20874, 24467, 100, 71, 144.99, 1642, 68
2026/09/09 12:45:03.282, 20888, 24467, 100, 71, 145.01, 1665, 68
2026/09/09 12:45:04.292, 20874, 24467, 100, 72, 144.98, 1665, 68
2026/09/09 12:45:05.292, 20874, 24467, 100, 71, 145.00, 1650, 68
2026/09/09 12:45:06.292, 20874, 24467, 100, 72, 145.00, 1672, 68
2026/09/09 12:45:07.293, 20874, 24467, 100, 71, 145.00, 1672, 68
2026/09/09 12:45:08.293, 20874, 24467, 100, 71, 145.00, 1657, 68
2026/09/09 12:45:09.293, 20874, 24467, 100, 72, 145.01, 1665, 68
2026/09/09 12:45:10.294, 20874, 24467, 100, 71, 144.99, 1680, 68
2026/09/09 12:45:11.294, 20874, 24467, 100, 71, 144.99, 1650, 68
2026/09/09 12:45:12.294, 20874, 24467, 100, 72, 145.00, 1665, 68
2026/09/09 12:45:13.295, 20874, 24467, 100, 70, 144.99, 1695, 68
2026/09/09 12:45:14.295, 20874, 24467, 100, 71, 145.01, 1650, 68
2026/09/09 12:45:15.295, 20874, 24467, 100, 71, 145.00, 1672, 68
2026/09/09 12:45:16.296, 20874, 24467, 100, 70, 144.99, 1695, 68
2026/09/09 12:45:17.296, 20874, 24467, 100, 72, 144.99, 1642, 68
2026/09/09 12:45:18.296, 20874, 24467, 100, 72, 145.00, 1680, 68
2026/09/09 12:45:19.297, 20874, 24467, 100, 88, 145.00, 1665, 67
2026/09/09 12:45:20.297, 20874, 24467, 100, 87, 144.99, 1905, 67
2026/09/09 12:45:21.297, 20874, 24467, 100, 87, 145.00, 1912, 67
2026/09/09 12:45:22.298, 20874, 24467, 100, 87, 145.00, 1912, 67
2026/09/09 12:45:23.298, 20874, 24467, 100, 86, 144.99, 1920, 67
2026/09/09 12:45:24.298, 20874, 24467, 100, 87, 145.00, 1912, 67
2026/09/09 12:45:25.299, 20874, 24467, 100, 87, 144.99, 1920, 67
2026/09/09 12:45:26.299, 20874, 24467, 100, 87, 145.00, 1912, 67
2026/09/09 12:45:27.299, 20874, 24467, 100, 87, 144.99, 1912, 67
2026/09/09 12:45:28.300, 20874, 24467, 100, 86, 144.98, 1920, 67
2026/09/09 12:45:29.300, 20874, 24467, 100, 87, 145.01, 1920, 67
2026/09/09 12:45:30.300, 20874, 24467, 100, 86, 144.99, 1920, 67
2026/09/09 12:45:31.301, 20874, 24467, 100, 86, 144.99, 1920, 67
2026/09/09 12:45:32.301, 20874, 24467, 100, 86, 144.99, 1920, 67
2026/09/09 12:45:33.301, 20874, 24467, 100, 87, 145.00, 1920, 67
2026/09/09 12:45:34.302, 20874, 24467, 100, 86, 145.00, 1927, 67
2026/09/09 12:45:35.302, 20874, 24467, 100, 86, 145.00, 1927, 67
2026/09/09 12:45:36.302, 20874, 24467, 100, 86, 145.00, 1927, 67
2026/09/09 12:45:37.302, 20874, 24467, 100, 86, 145.00, 1920, 67
2026/09/09 12:45:38.303, 20874, 24467, 100, 86, 144.99, 1927, 67
2026/09/09 12:45:39.303, 20874, 24467, 100, 86, 145.00, 1927, 67
2026/09/09 12:45:40.304, 20874, 24467, 100, 86, 145.00, 1927, 67
2026/09/09 12:45:41.304, 20874, 24467, 100, 84, 144.98, 1935, 67
2026/09/09 12:45:42.304, 20874, 24467, 100, 84, 145.00, 1935, 67
2026/09/09 12:45:43.305, 20874, 24467, 100, 84, 144.99, 1935, 67
2026/09/09 12:45:44.305, 20874, 24467, 100, 84, 145.01, 1935, 67
2026/09/09 12:45:45.305, 20874, 24467, 100, 84, 144.99, 1935, 67
2026/09/09 12:45:46.305, 20874, 24467, 100, 84, 144.99, 1942, 67
2026/09/09 12:45:47.306, 20874, 24467, 100, 84, 144.99, 1942, 67
2026/09/09 12:45:48.306, 20874, 24467, 100, 84, 144.99, 1942, 67
2026/09/09 12:45:49.307, 20874, 24467, 100, 91, 145.05, 1912, 67
2026/09/09 12:45:50.307, 20874, 24467, 100, 92, 145.07, 1837, 67
2026/09/09 12:45:51.307, 20874, 24467, 100, 92, 144.99, 1830, 67
2026/09/09 12:45:52.307, 20874, 24467, 100, 92, 145.00, 1837, 67
2026/09/09 12:45:53.308, 20874, 24467, 100, 92, 144.99, 1830, 67
2026/09/09 12:45:54.308, 20874, 24467, 100, 92, 145.00, 1837, 67
2026/09/09 12:45:55.309, 20874, 24467, 100, 73, 144.99, 1672, 68
2026/09/09 12:45:56.309, 20874, 24467, 100, 70, 145.00, 1665, 68
2026/09/09 12:45:57.309, 20874, 24467, 100, 73, 145.00, 1657, 68
2026/09/09 12:45:58.310, 20874, 24467, 100, 72, 145.00, 1695, 69
2026/09/09 12:45:59.310, 20874, 24467, 100, 72, 145.00, 1635, 68
2026/09/09 12:46:00.310, 20874, 24467, 100, 73, 144.99, 1672, 69
2026/09/09 12:46:01.311, 20874, 24467, 100, 71, 144.99, 1687, 68
2026/09/09 12:46:02.311, 20874, 24467, 100, 72, 145.00, 1650, 68
2026/09/09 12:46:03.312, 20874, 24467, 100, 73, 145.00, 1680, 68
2026/09/09 12:46:04.312, 20874, 24467, 100, 72, 145.00, 1672, 68
2026/09/09 12:46:05.312, 20874, 24467, 100, 72, 145.00, 1657, 68
2026/09/09 12:46:06.312, 20874, 24467, 100, 71, 145.00, 1680, 68
2026/09/09 12:46:07.313, 20874, 24467, 100, 73, 144.99, 1665, 69
2026/09/09 12:46:08.313, 20874, 24467, 100, 71, 145.00, 1665, 68
2026/09/09 12:46:09.313, 20874, 24467, 100, 72, 144.99, 1672, 69
2026/09/09 12:46:10.314, 20874, 24467, 100, 72, 144.99, 1657, 68
2026/09/09 12:46:11.314, 20874, 24467, 100, 73, 145.00, 1672, 68
2026/09/09 12:46:12.314, 20874, 24467, 100, 71, 144.99, 1672, 68
2026/09/09 12:46:13.315, 20874, 24467, 100, 72, 145.01, 1657, 68
2026/09/09 12:46:14.315, 20874, 24467, 100, 73, 144.99, 1672, 68
2026/09/09 12:46:15.315, 20874, 24467, 100, 71, 145.00, 1665, 68
2026/09/09 12:46:16.316, 20874, 24467, 100, 71, 144.99, 1650, 68
2026/09/09 12:46:17.316, 20874, 24467, 100, 71, 144.99, 1680, 68
2026/09/09 12:46:18.316, 20874, 24467, 100, 72, 145.00, 1657, 68
2026/09/09 12:46:19.317, 20874, 24467, 100, 71, 145.00, 1650, 68
2026/09/09 12:46:20.317, 20874, 24467, 100, 71, 144.99, 1680, 68
2026/09/09 12:46:21.317, 20874, 24467, 100, 72, 145.01, 1657, 68
2026/09/09 12:46:22.318, 20874, 24467, 100, 72, 145.00, 1650, 69
2026/09/09 12:46:23.318, 20874, 24467, 100, 93, 144.99, 1852, 67
2026/09/09 12:46:24.318, 20874, 24467, 100, 90, 145.00, 1867, 67
2026/09/09 12:46:25.319, 20874, 24467, 100, 90, 145.00, 1867, 67
2026/09/09 12:46:26.319, 20874, 24467, 100, 90, 145.00, 1867, 67
2026/09/09 12:46:27.319, 20874, 24467, 100, 90, 144.99, 1875, 67
2026/09/09 12:46:28.320, 20874, 24467, 100, 90, 145.00, 1867, 66
2026/09/09 12:46:29.320, 20874, 24467, 100, 91, 145.00, 1852, 66
2026/09/09 12:46:30.321, 20874, 24467, 100, 91, 144.99, 1860, 66
2026/09/09 12:46:31.321, 20874, 24467, 100, 91, 144.99, 1860, 66
2026/09/09 12:46:32.321, 20874, 24467, 100, 91, 145.00, 1860, 66
2026/09/09 12:46:33.322, 20874, 24467, 100, 91, 144.99, 1860, 66
2026/09/09 12:46:34.322, 20874, 24467, 100, 91, 145.00, 1860, 66
2026/09/09 12:46:35.322, 20874, 24467, 100, 91, 144.99, 1860, 66
2026/09/09 12:46:36.323, 20874, 24467, 100, 94, 145.01, 1920, 66
2026/09/09 12:46:37.323, 20874, 24467, 100, 94, 145.00, 1920, 66
2026/09/09 12:46:38.323, 20874, 24467, 100, 94, 144.99, 1920, 66
2026/09/09 12:46:39.324, 20874, 24467, 100, 93, 145.00, 1927, 66
2026/09/09 12:46:40.324, 20874, 24467, 100, 93, 144.98, 1935, 66
2026/09/09 12:46:41.325, 20874, 24467, 100, 93, 145.00, 1935, 66
2026/09/09 12:46:42.325, 20874, 24467, 100, 93, 145.00, 1935, 66
2026/09/09 12:46:43.325, 20874, 24467, 100, 93, 144.99, 1935, 66
2026/09/09 12:46:44.326, 20874, 24467, 0, 0, 107.04, 2467, 62
2026/09/09 12:46:45.326, 20874, 24467, 0, 0, 44.82, 2467, 61
2026/09/09 12:46:46.326, 20874, 24467, 0, 0, 40.20, 2047, 59
2026/09/09 12:46:47.327, 20874, 24467, 0, 0, 33.43, 2047, 58
2026/09/09 12:46:48.327, 20874, 24467, 0, 0, 33.24, 2047, 57
2026/09/09 12:46:49.328, 20874, 24467, 0, 0, 32.93, 2047, 57
2026/09/09 12:46:50.328, 20874, 24467, 0, 0, 32.58, 2047, 56
2026/09/09 12:46:51.328, 20874, 24467, 0, 0, 32.09, 2047, 55
2026/09/09 12:46:52.329, 20874, 24467, 0, 0, 32.03, 2047, 55
2026/09/09 12:46:53.329, 20874, 24467, 0, 0, 31.81, 2047, 54
2026/09/09 12:46:54.329, 20874, 24467, 0, 0, 31.59, 2047, 53
2026/09/09 12:46:55.329, 20874, 24467, 0, 0, 31.51, 2047, 53
2026/09/09 12:46:56.330, 20874, 24467, 0, 0, 31.33, 2047, 52
2026/09/09 12:46:57.330, 20874, 24467, 0, 0, 30.96, 2047, 52
2026/09/09 12:46:58.331, 20874, 24467, 0, 0, 30.97, 2047, 51
2026/09/09 12:46:59.331, 20874, 24467, 0, 0, 31.00, 2047, 51
2026/09/09 12:47:00.331, 20874, 24467, 0, 0, 30.97, 2047, 51
2026/09/09 12:47:01.331, 20874, 24467, 0, 0, 28.64, 412, 50
2026/09/09 12:47:02.332, 20874, 24467, 0, 0, 19.10, 255, 49
2026/09/09 12:47:03.332, 20874, 24467, 0, 0, 8.78, 180, 48
2026/09/09 12:47:04.332, 20874, 24467, 0, 0, 8.30, 180, 48
2026/09/09 12:47:05.333, 20874, 24467, 100, 89, 125.70, 2182, 55
2026/09/09 12:47:06.333, 20874, 24467, 100, 89, 144.99, 2175, 56
2026/09/09 12:47:07.334, 20874, 24467, 100, 89, 144.98, 2175, 56
2026/09/09 12:47:08.334, 20874, 24467, 100, 89, 145.00, 2160, 57
2026/09/09 12:47:09.334, 20874, 24467, 100, 89, 144.85, 2025, 58
2026/09/09 12:47:10.335, 20874, 24467, 100, 89, 145.29, 2152, 58
2026/09/09 12:47:11.335, 20874, 24467, 100, 89, 145.01, 2145, 58
2026/09/09 12:47:12.335, 20874, 24467, 100, 89, 144.99, 2145, 59
2026/09/09 12:47:13.336, 20874, 24467, 100, 89, 145.01, 2137, 59
2026/09/09 12:47:14.336, 20874, 24467, 100, 89, 144.99, 2145, 60
2026/09/09 12:47:15.336, 20874, 24467, 100, 89, 145.01, 2130, 60
2026/09/09 12:47:16.337, 20874, 24467, 82, 52, 144.54, 2062, 63
2026/09/09 12:47:17.337, 20874, 24467, 100, 89, 144.98, 2130, 61
2026/09/09 12:47:18.337, 20874, 24467, 100, 89, 145.02, 2115, 61
2026/09/09 12:47:19.338, 20874, 24467, 100, 89, 145.00, 2115, 61
2026/09/09 12:47:20.338, 20874, 24467, 100, 89, 145.00, 2115, 61
2026/09/09 12:47:21.338, 20874, 24467, 100, 89, 144.96, 2107, 61
2026/09/09 12:47:22.339, 20874, 24467, 100, 89, 145.03, 2107, 62
2026/09/09 12:47:23.339, 20874, 24467, 100, 89, 145.00, 2107, 62
2026/09/09 12:47:24.339, 20874, 24467, 100, 89, 145.01, 2107, 62
2026/09/09 12:47:25.340, 20874, 24467, 100, 89, 144.99, 2107, 62
2026/09/09 12:47:26.340, 20874, 24467, 100, 89, 145.00, 2107, 63
2026/09/09 12:47:27.340, 20874, 24467, 100, 89, 145.00, 2107, 63
2026/09/09 12:47:28.341, 20874, 24467, 100, 89, 144.92, 2070, 63
2026/09/09 12:47:29.341, 20874, 24467, 100, 89, 145.05, 2235, 63
2026/09/09 12:47:30.341, 20874, 24467, 100, 89, 145.00, 2235, 63
2026/09/09 12:47:31.342, 20874, 24467, 100, 89, 144.97, 2100, 63
2026/09/09 12:47:32.342, 20874, 24467, 100, 88, 144.99, 2100, 64
2026/09/09 12:47:33.342, 20874, 24467, 100, 89, 145.01, 2242, 64
2026/09/09 12:47:34.343, 20874, 24467, 100, 89, 145.03, 2235, 64
2026/09/09 12:47:35.343, 20874, 24467, 100, 83, 144.85, 2115, 64
2026/09/09 12:47:36.343, 20874, 24467, 100, 89, 145.83, 2235, 64
2026/09/09 12:47:37.344, 20874, 24467, 100, 89, 145.01, 2235, 64
2026/09/09 12:47:38.344, 20874, 24467, 100, 89, 145.00, 2227, 64
2026/09/09 12:47:39.345, 20874, 24467, 100, 89, 144.99, 2227, 64
2026/09/09 12:47:40.345, 20874, 24467, 100, 89, 145.00, 2235, 64
2026/09/09 12:47:41.345, 20874, 24467, 100, 89, 145.01, 2227, 65
2026/09/09 12:47:42.346, 20874, 24467, 90, 60, 144.79, 2145, 64
2026/09/09 12:47:43.346, 20874, 24467, 100, 89, 145.28, 2227, 65
2026/09/09 12:47:44.346, 20874, 24467, 100, 89, 145.01, 2220, 65
2026/09/09 12:47:45.347, 20874, 24467, 100, 89, 145.01, 2220, 65
2026/09/09 12:47:46.347, 20874, 24467, 100, 89, 145.00, 2220, 65
2026/09/09 12:47:47.347, 20874, 24467, 100, 89, 144.97, 2227, 65
2026/09/09 12:47:48.348, 20874, 24467, 100, 89, 145.04, 2220, 65
2026/09/09 12:47:49.348, 20874, 24467, 85, 69, 144.96, 2227, 66
2026/09/09 12:47:50.348, 20874, 24467, 100, 89, 146.12, 2212, 65
2026/09/09 12:47:51.349, 20874, 24467, 100, 89, 145.00, 2212, 65
2026/09/09 12:47:52.349, 20874, 24467, 100, 89, 145.00, 2212, 65
2026/09/09 12:47:53.349, 20874, 24467, 100, 89, 144.99, 2212, 65
2026/09/09 12:47:54.350, 20874, 24467, 100, 89, 144.96, 2145, 65
2026/09/09 12:47:55.350, 20874, 24467, 100, 89, 145.02, 2212, 65
2026/09/09 12:47:56.350, 20874, 24467, 100, 89, 144.04, 2212, 68
2026/09/09 12:47:57.351, 20874, 24467, 100, 89, 145.00, 2212, 65
2026/09/09 12:47:58.351, 20874, 24467, 100, 89, 144.99, 2212, 65
2026/09/09 12:47:59.351, 20874, 24467, 100, 89, 144.98, 2212, 66
2026/09/09 12:48:00.352, 20874, 24467, 100, 89, 145.01, 2212, 66
2026/09/09 12:48:01.352, 20874, 24467, 100, 89, 144.95, 2100, 66
2026/09/09 12:48:02.352, 20874, 24467, 100, 89, 145.07, 2212, 66
2026/09/09 12:48:03.353, 20874, 24467, 100, 89, 145.00, 2212, 66
2026/09/09 12:48:04.353, 20874, 24467, 100, 89, 145.01, 2212, 66
2026/09/09 12:48:05.353, 20874, 24467, 100, 89, 145.00, 2212, 66
2026/09/09 12:48:06.354, 20874, 24467, 100, 89, 144.99, 2212, 66
2026/09/09 12:48:07.354, 20874, 24467, 100, 89, 145.00, 2212, 66
2026/09/09 12:48:08.354, 20874, 24467, 100, 88, 144.94, 2100, 66
2026/09/09 12:48:09.355, 20874, 24467, 100, 89, 145.05, 2212, 66
2026/09/09 12:48:10.355, 20874, 24467, 100, 89, 144.98, 2212, 66
2026/09/09 12:48:11.355, 20874, 24467, 100, 89, 144.99, 2212, 66
2026/09/09 12:48:12.356, 20874, 24467, 100, 89, 145.00, 2212, 66
2026/09/09 12:48:13.356, 20874, 24467, 100, 89, 144.99, 2220, 66
2026/09/09 12:48:14.357, 20874, 24467, 100, 89, 145.00, 2212, 66
2026/09/09 12:48:15.357, 20874, 24467, 100, 70, 144.84, 2092, 66
2026/09/09 12:48:16.357, 20874, 24467, 100, 89, 145.06, 2212, 66
2026/09/09 12:48:17.358, 20874, 24467, 100, 89, 145.01, 2212, 66
2026/09/09 12:48:18.358, 20874, 24467, 100, 89, 144.99, 2205, 66
2026/09/09 12:48:19.358, 20874, 24467, 100, 89, 145.00, 2205, 66
2026/09/09 12:48:20.358, 20874, 24467, 100, 89, 144.99, 2212, 66
2026/09/09 12:48:21.359, 20874, 24467, 100, 89, 145.02, 2205, 66
2026/09/09 12:48:22.359, 20874, 24467, 84, 64, 144.93, 2212, 66
2026/09/09 12:48:23.359, 20874, 24467, 100, 89, 145.07, 2205, 66
2026/09/09 12:48:24.360, 20874, 24467, 100, 89, 145.00, 2205, 66
2026/09/09 12:48:25.360, 20874, 24467, 100, 89, 144.99, 2212, 66
2026/09/09 12:48:26.360, 20874, 24467, 100, 89, 144.99, 2212, 66
2026/09/09 12:48:27.361, 20874, 24467, 100, 89, 144.96, 2175, 66
2026/09/09 12:48:28.361, 20874, 24467, 100, 89, 145.03, 2205, 66
2026/09/09 12:48:29.361, 20874, 24467, 100, 89, 144.36, 2205, 68
2026/09/09 12:48:30.362, 20874, 24467, 100, 89, 145.00, 2205, 66
2026/09/09 12:48:31.362, 20874, 24467, 100, 89, 144.98, 2205, 66
2026/09/09 12:48:32.363, 20874, 24467, 100, 89, 144.99, 2212, 66
2026/09/09 12:48:33.363, 20874, 24467, 100, 89, 145.00, 2205, 66
2026/09/09 12:48:34.363, 20874, 24467, 100, 89, 144.97, 2100, 66
2026/09/09 12:48:35.364, 20874, 24467, 100, 89, 145.10, 2205, 66
2026/09/09 12:48:36.364, 20874, 24467, 100, 89, 144.91, 2205, 66
2026/09/09 12:48:37.364, 20874, 24467, 100, 89, 145.01, 2205, 66
2026/09/09 12:48:38.365, 20874, 24467, 100, 89, 145.00, 2205, 66
2026/09/09 12:48:39.365, 20874, 24467, 0, 0, 80.84, 2467, 62
2026/09/09 12:48:40.365, 20874, 24467, 0, 0, 44.89, 2467, 61
2026/09/09 12:48:41.366, 20874, 24467, 0, 0, 39.87, 2182, 59
2026/09/09 12:48:42.366, 20874, 24467, 0, 0, 33.46, 2047, 58
2026/09/09 12:48:43.366, 20874, 24467, 0, 0, 33.27, 2047, 57
2026/09/09 12:48:44.367, 20874, 24467, 0, 0, 32.74, 2047, 57
2026/09/09 12:48:45.367, 20874, 24467, 0, 0, 32.57, 2047, 56
2026/09/09 12:48:46.367, 20874, 24467, 0, 0, 32.13, 2047, 55
2026/09/09 12:48:47.368, 20874, 24467, 0, 0, 32.16, 2047, 54
2026/09/09 12:48:48.368, 20874, 24467, 0, 0, 32.06, 2047, 54
2026/09/09 12:48:49.368, 20874, 24467, 0, 0, 31.83, 2047, 53
2026/09/09 12:48:50.369, 20874, 24467, 0, 0, 31.82, 2047, 53
2026/09/09 12:48:51.369, 20874, 24467, 0, 0, 31.63, 2047, 52
2026/09/09 12:48:52.369, 20874, 24467, 0, 0, 31.50, 2047, 52
2026/09/09 12:48:53.369, 20874, 24467, 0, 0, 31.27, 2047, 51
2026/09/09 12:48:54.370, 20874, 24467, 0, 0, 31.15, 2047, 51
2026/09/09 12:48:55.370, 20874, 24467, 0, 0, 30.96, 2047, 50
2026/09/09 12:48:56.370, 20874, 24467, 0, 0, 31.27, 2047, 50
2026/09/09 12:48:57.371, 20874, 24467, 0, 0, 24.71, 315, 49
2026/09/09 12:48:58.371, 20874, 24467, 0, 0, 13.19, 202, 48
2026/09/09 12:48:59.371, 20874, 24467, 0, 0, 7.16, 180, 47
2026/09/09 12:49:00.373, 20874, 24467, 0, 0, 6.23, 180, 47
2026/09/09 12:49:01.374, 20874, 24467, 0, 0, 6.34, 180, 46
2026/09/09 12:49:02.374, 20874, 24467, 0, 0, 5.74, 180, 46
2026/09/09 12:49:03.374, 20874, 24467, 0, 0, 5.65, 180, 46
2026/09/09 12:49:04.375, 20874, 24467, 0, 0, 5.54, 180, 45
2026/09/09 12:49:05.375, 20874, 24467, 0, 0, 4.57, 180, 45
2026/09/09 12:49:06.376, 20874, 24467, 0, 0, 4.97, 180, 44
2026/09/09 12:49:07.376, 20874, 24467, 0, 0, 5.00, 180, 44
2026/09/09 12:49:08.376, 20874, 24467, 0, 0, 5.29, 180, 44
2026/09/09 12:49:09.377, 20874, 24467, 0, 0, 5.59, 180, 43
2026/09/09 12:49:10.377, 20874, 24467, 0, 0, 5.13, 180, 43
2026/09/09 12:49:11.377, 20874, 24467, 0, 0, 4.41, 172, 43
2026/09/09 12:49:12.378, 20874, 24467, 0, 0, 4.87, 180, 43
2026/09/09 12:49:13.378, 20874, 24467, 0, 0, 4.23, 180, 42
2026/09/09 12:49:14.378, 20874, 24467, 0, 0, 3.41, 180, 42
2026/09/09 12:49:15.379, 20874, 24467, 0, 0, 4.84, 180, 42
2026/09/09 12:49:16.379, 20874, 24467, 0, 0, 4.01, 180, 42
2026/09/09 12:49:17.379, 20874, 24467, 0, 0, 3.67, 180, 41
2026/09/09 12:49:18.380, 20874, 24467, 0, 0, 3.37, 180, 41
2026/09/09 12:49:19.380, 20874, 24467, 0, 0, 4.24, 180, 41
2026/09/09 12:49:20.381, 20874, 24467, 0, 0, 4.24, 180, 41
